title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
قلب الجزائري نبيل بن طالب يخونه وقد يجبره على الاعتزال,يبدو أن مسيرة الدولي الجزائري نبيل بن طالب، لاعب ليل الفرنسي، في الملاعب وصلت إلى نهايتها، إثر تعرضه لسكتة قلبية خضع على أثرها لعملية جراحية.,". "" "" ( ) . "" "". . "" "". "" "". News from Nabil Bentaleb
Hospitalized since Tuesday, the LOSC midfielder has since undergone health checks which have been reassuring. He is still under observation in h… ",Arabic,https://www.aljazeera.net/sport/2024/6/27/an-end-to-bentalebs-career-is-highly-likely,1.5,"[0.9823340216453433, 1.810599587012794]",1.3964668043290687
الصحة العالمية تحذر من أدوية مزيفة للسكري وفقدان الوزن تغرق الأسواق منذ عامين,حذرت منظمة الصحة العالمية وشركات لتصنيع الأدوية، من المنتجات المزيفة للأدوية الشائعة  لمرض السكري ولفقدان الوزن.,"2022 . (Novo Nordisk) / 2023. (Ozempic) (Semaglutide) . (Wegovy) . . (KFF) 1 8 (GLP-1) .Taking falsified medicines can harm your health. They may contain:
 no or incorrect amount of active ingredien… ",Arabic,https://www.aljazeeramubasher.net/news/health/2024/6/21/%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-%d8%aa%d8%ad%d8%b0%d8%b1-%d9%85%d9%86-%d8%a3%d8%af%d9%88%d9%8a%d8%a9-%d9%85%d8%b2%d9%8a%d9%81%d8%a9,1.0,"[0.60631359178025, 1.23621184493185]",0.92126271835605
سياط الفقراء.. إلى أين تمضي الديمقراطية الغربية؟,"ناقش أفلاطون في ""الجمهورية"" احتمالية أن تنشأ أخطر النماذج الديكتاتورية من رحم التجارب الديمقراطية الأكثر رخاوة.",": "" "". . . "" "".
 . : . . """" . .
 15 . : """" .
 . 1995 """" .
   : Titty-Tainment Titty Entertainment . . .
 """" . . 
 . (Dysfunctional System). .
 : . . . . .
 . : . : . : .
 2023 31 . 32% "" "" 2… ",Arabic,https://www.aljazeera.net/opinions/2024/7/8/%d8%b3%d9%8a%d8%a7%d8%b7-%d8%a7%d9%84%d9%81%d9%82%d8%b1%d8%a7%d8%a1-%d8%a5%d9%84%d9%89-%d8%a3%d9%8a%d9%86-%d8%aa%d9%85%d8%b6%d9%8a-%d8%a7%d9%84%d8%af%d9%8a%d9%85%d9%82%d8%b1%d8%a7%d8%b7%d9%8a%d8%a9,1.5,"[1.3096599479231517, 1.614204031246109]",1.4619319895846303
بالنسبة للجامايكيين، الشاي أكثر من مجرد مشروب منعش,"إن ""شاي بوش"" ــ شاي الأعشاب الذي يُشرب لأسباب صحية، جزء لا يتجزأ من التقاليد والتاريخ الجامايكي، بما في ذلك تراثها الأفريقي.",". .
. . “good fi yuh” .
“ ” . “” . “”:
Elena an her mumma go a grungElena start cry fe her bellyGo home, Elena, go home, ElenaGo bwile cerasee fey u belly
Cerasee (Momordica charantia) “ ”.   – .… ",Arabic,https://ar.globalvoices.org/2024/06/20/88677/,1.5,"[1.2903258294418178, 1.8494569509303036]",1.5698913901860607
كلية أونتاريو تؤكد”أكثر من 2.5 مليون شخص في أونتاريو بدون طبيب أسرة”,أكدت كلية أونتاريو لأطباء الأسرة يوم الخميس إن هناك الآن 2.5 مليون شخص في أونتاريو بعبشون لديهم طبيب أسرة. وقال الدكتور جوبين فاروغيس، رئيس الكلية، و هو يعمل طبيب أسرة في برامبتون إن هذه زيادة بأكثر من 160 ألف شخص، منذ إصدار آخر إحصاء قبل ستة أشهر. وأوضح فارو…,"2.5 .
 160 .
 .
 2023 
 Inspire Primary Health Care.
 .
 .
 .
 .
 19 
 .",Arabic,https://www.ahram-canada.com/230059/,1.5,"[0.6085745597183776, 2.034855264168973]",1.3217149119436755
لا يزال سائلاً.. اكتشاف أقدم نبيذ على الإطلاق في ضريح روماني بإسبانيا,في جنوب إسبانيا، اكتُشِفت جرة جنائزية رومانية عمرها ألفي عام تحتوي على أقدم نبيذ تم العثور عليه على الإطلاق، ولا يزال المشروب في حالة سائلة.,"(CNN)-- .
 2019 .
"""" .
: Daniel Cosano/Juan Manuel Román/Dolores Esquivel/Fernando Lafont/José Rafael Ruiz Arrebola
CNN 4.5 .
 : "" . "".
 .
 : "" "".
 .
.
: Daniel Cosano/Juan Manuel Román/Dol… ",Arabic,https://arabic.cnn.com/travel/article/2024/06/21/oldest-wine-spain,1.5,"[0.8724189061004071, 1.8765486563397558]",1.3744837812200814
دراسة تكتشف إشارة دماغية قد تساعد في إنهاء كابوس الصداع النصفي,توصلت دراسة إلى وجود مسار جديد في الدماغ، يلعب دورا في إثارة الصداع، وهو تقدم طبي قد يؤدي إلى إنتاج أدوية جديدة لعلاج الصداع النصفي.,"https://sarabic.ae/20240707/-----------1090560507.html
https://cdn.img.sarabic.ae/img/07e8/07/07/1090560781_0:0:3640:2048_1920x0_80_0_0_79db2f37182283a68b577f7fbd89f6cf.jpg.webp
 . ""Science"" . . . … ",Arabic,https://sarabic.ae/20240707/%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9-%D8%AA%D9%83%D8%AA%D8%B4%D9%81-%D8%A5%D8%B4%D8%A7%D8%B1%D8%A9-%D8%AF%D9%85%D8%A7%D8%BA%D9%8A%D8%A9-%D9%82%D8%AF-%D8%AA%D8%B3%D8%A7%D8%B9%D8%AF-%D9%81%D9%8A-%D8%A5%D9%86%D9%87%D8%A7%D8%A1-%D9%83%D8%A7%D8%A8%D9%88%D8%B3-%D8%A7%D9%84%D8%B5%D8%AF%D8%A7%D8%B9-%D8%A7%D9%84%D9%86%D8%B5%D9%81%D9%8A-1090560507.html,1.0,"[0.5339765747530605, 1.7767057087448992]",1.1553411417489798
الجنس والجندر.. دراسة جديدة تعزز فكرة الاختلاف وتشرح كيف يعملان بالدماغ؟,الجنس والجندر.. دراسة جديدة تعزز فكرة الاختلاف وتشرح كيف يعملان بالدماغ؟alhurra.com,".
 .
 . .
   .
 .
   """" .
 . 
 10 60   .
 5000 9 10 .
 "" "" .
 Science Advances: "" "".
 4757 2315 2442 
 (ABCD) . 
 10 . . . 
 .
 .
 .
 .
 .
 .
 "" . "".
"""" .
 .
 .
 .
 . 
 . 
… ",Arabic,https://www.alhurra.com/health/2024/07/14/%D8%A7%D9%84%D8%AC%D9%86%D8%B3-%D9%88%D8%A7%D9%84%D8%AC%D9%86%D8%AF%D8%B1-%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%AA%D8%B9%D8%B2%D8%B2-%D9%81%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%84%D8%A7%D9%81-%D9%88%D8%AA%D8%B4%D8%B1%D8%AD-%D9%8A%D8%B9%D9%85%D9%84%D8%A7%D9%86-%D8%A8%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D8%BA%D8%9F,1.0,"[0.2636789235985051, 1.441792645840897]",0.852735784719701
احتجاجات في أونتاريو لمنع إغلاق مركز أونتاريو للعلوم,احتشدت مجموعة من السياسيين، وأفراد المجتمع بوقفة احتجاجية؛ في سبيل إنقاذ مركز أونتاريو للعلوم من الإغلاق الدائم. و قد اجتمعت المجموعة في تورونتو، بعد يومين من إعلان حكومة فورد الإغلاق الدائم للموقع بسبب بعض المشاكل في السقف. وتتولى منظمة Save Ontario’s Scienc…,".
 .
 Save Ontarios Science Centre Save OSC
 .
 Rimkus Consulting Group 
 .
 1969 
 .
 Place .
 Place 250 50 .",Arabic,https://www.ahram-canada.com/229677/,1.5,"[1.411386908626801, 1.6476884856219984]",1.5295376971243997
السفر خلال موسم الركود.. هل أصبح شيئًا من الماضي مع ارتفاع عدد السياح عالميا؟,بدلاً من التعامل مع الحشود، وارتفاع الأسعار، يختار الكثير من الأشخاص تجنب مواسم الذروة عند السفر. ولكن مع استمرار ارتفاع أعداد السياح العالميين، أصبحت المواسم المنخفضة التقليدية أكثر ازدحامًا من أي وقت مضى.,"(CNN) . .
 .
 : 
 ""ForwardKeys"" : "" "".
: "" "".
2018 """" .Credit: Lillian Suwanrumpha/AFP/Getty Images
""ForwardKeys"" . 
 : "" / / / / "". 
: "" 7% . "".
 "" "" .
"" "".
 ""Low Season Traveller"" : "" "".… ",Arabic,https://arabic.cnn.com/travel/article/2024/06/30/the-end-of-off-season-travel-cmb,1.5,"[0.7879379308942733, 1.927237241463436]",1.3575875861788547
"""الموثوق"" فابريزيو رومانو يخطئ.. أعلن انضمام ليما لتشلسي فظهر بقميص وولفرهامبتون",يبدو أن الصحفي الموثوق فابريزيو رومانو لم يعد كذلك وبدأ يخطئ، ويعلن عن صفقات لم تحصل وانتقالات أجهضت، مما دفع وولفرهامبتون من السخرية منه بفيديو تقديم البرازيلي بيدرو ليما لاعبا جديدا للفريق.,". """" . Chelsea verbally agree to sign Brazilian 2006 born right back Pedro Lima from Sport Recife, here we go!
Key detail: the deal will be done via BlueCo side Strasbourg. 
7m fixed fee, 3.5m add-… ",Arabic,https://www.aljazeera.net/sport/2024/7/3/%d8%a7%d9%84%d9%85%d9%88%d8%ab%d9%88%d9%82-%d9%81%d8%a7%d8%a8%d8%b1%d9%8a%d8%b2%d9%8a%d9%88-%d8%b1%d9%88%d9%85%d8%a7%d9%86%d9%88-%d9%8a%d8%ae%d8%b7%d8%a6-%d8%a3%d8%b9%d9%84%d9%86,1.5,"[0.7847526199284547, 1.9291484280429272]",1.356950523985691
جوجل تجلب Gemini إلى اللوحة الجانبية في تطبيق Gmail,"هذا الموضوع جوجل تجلب Gemini إلى اللوحة الجانبية في تطبيق Gmail ظهر على التقنية بلا حدود.
قامت جوجل بوضع Gemini في اللوحة الجانبية لجميع منصاتها الرئيسية، مثل المستندات، وجداول البيانات، والعروض التقديمية. واليوم، تقوم أيضًا بطرح المساعد الذي يعمل بالذكاء الا…","Gemini . Gmail.
 Gemini 1.5 Pro . .
 Gemini “ ” “ Teams ”. Gmail .
Gemini Gmail iOS .
 .
 Gmail Q&amp;A . .
 Google Workspace Gemini Business Enterprise Gemini Education Education Premium Googl… ",Arabic,https://www.unlimit-tech.com/2024/06/%d8%ac%d9%88%d8%ac%d9%84-%d8%aa%d8%ac%d9%84%d8%a8-gemini-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d9%84%d9%88%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d8%a7%d9%86%d8%a8%d9%8a%d8%a9-%d9%81%d9%8a-%d8%aa%d8%b7%d8%a8%d9%8a/,1.5,"[0.8464193038471566, 1.892148417691706]",1.3692838607694313
الحراك الطلابي الأميركي وتداعياته على القضية الفلسطينية,شكّل السابع عشر من أبريل/نيسان علامة فارقة في تاريخ الاحتجاجات الطلابية بأميركا، وذلك عندما قامت مجموعة من الطلاب بجامعة كولومبيا بالتظاهر؛ احتجاجًا على المجازر الهمجية لتي قامت بها إسرائيل ضد غزة.,"/ 2023 .
 / 2024 .
 .
 .
 .
 .
. .
 .
 Department of Education 100 375 The National Center for Education Statistics 2019-2020 3.982 .
 .
.
 .
 :
 / 2023 12.5 . .
 .
. .
 .
 .
.
 ""C… ",Arabic,https://www.aljazeera.net/opinions/2024/6/29/%d8%a7%d9%84%d8%ad%d8%b1%d8%a7%d9%83-%d8%a7%d9%84%d8%b7%d9%84%d8%a7%d8%a8%d9%8a-%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d8%b1%d9%83%d9%8a-%d9%88%d8%aa%d8%af%d8%a7%d8%b9%d9%8a%d8%a7%d8%aa%d9%87,1.5,"[1.2274544987840417, 1.663527300729575]",1.4454908997568083
"""أونروا"" تعلن إعادة فتح مركزها الصحي في خان يونس بهدف دعم العائلات النازحة التي عادت إلى المنطقة","أكدت الوكالة الدولية للاجئين الفلسطينيين ""أونروا""، اليوم الاثنين، أن ""نحو 300 ألف طالب خارج المدارس في قطاع غزة منذ 9 أشهر"".","Education is fundamental for UNRWA: with over 700 schools across the region, the Agency reaches hundreds of thousands students.
In #Gaza, where nearly 300,000 @UNRWA students have been out of school… ",Arabic,https://sarabic.ae/20240708/%D8%A3%D9%88%D9%86%D8%B1%D9%88%D8%A7-%D8%AA%D8%B9%D9%84%D9%86-%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D9%81%D8%AA%D8%AD-%D9%85%D8%B1%D9%83%D8%B2%D9%87%D8%A7-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A-%D9%81%D9%8A-%D8%AE%D8%A7%D9%86-%D9%8A%D9%88%D9%86%D8%B3-%D8%A8%D9%87%D8%AF%D9%81-%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%B9%D8%A7%D8%A6%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D8%A9-%D8%A7%D9%84%D8%AA%D9%8A-%D8%B9%D8%A7%D8%AF%D8%AA-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-1090601774.html,1.0,"[0.3765139922843359, 2.0391433461927733]",1.2078286692385547
"""أونروا"" تعلن تعرض ثلث مدارسها في غزة للقصف الإسرائيلي","أكد المفوض العام لوكالة غوث وتشغيل اللاجئين الفلسطينيين (أونروا)، فيليب لازاريني، اليوم الأربعاء، أن ""الجيش الإسرائيلي قصف 4 مدارس تابعة للوكالة، خلال الأيام الأربعة الماضية"".","#Gaza4 schools hit in the last 4 days.Since the war began, two thirds of @UNRWA schools in Gaza have been hit, some were bombed out, many severely damaged. 
Schools have gone from safe places of #ed… ",Arabic,https://sarabic.ae/20240710/%D8%A3%D9%88%D9%86%D8%B1%D9%88%D8%A7-%D8%AA%D8%B9%D9%84%D9%86-%D8%AA%D8%B9%D8%B1%D8%B6-%D8%AB%D9%84%D8%AB-%D9%85%D8%AF%D8%A7%D8%B1%D8%B3%D9%87%D8%A7-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D9%84%D9%84%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-1090652508.html,1.0,"[0.2625479848020318, 2.2290866919966135]",1.2458173383993227
"""أونروا"": حرمان أكثر من نصف مليون طفل من التعليم على مدار 8 أشهر في غزة ""أمر مروع ومحزن""","أكدت وكالة الأمم المتحدة لغوث وتشغيل اللاجئين الفلسطينيين ""الأونروا""، اليوم الأحد، حرمان 39 ألف طالب ثانوية عامة في غزة قطاع من الامتحانات.","#Gaza 39,000 students cannot sit their exams &amp; over half a million children have been deprived of education for 8 months.@UNRWA Sam Rose outlines yet another layer of sadness: ""awful that these c… ",Arabic,https://sarabic.ae/20240623/%D8%A3%D9%88%D9%86%D8%B1%D9%88%D8%A7-%D8%AD%D8%B1%D9%85%D8%A7%D9%86-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-%D9%86%D8%B5%D9%81-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%B7%D9%81%D9%84-%D9%85%D9%86-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D8%A7%D8%B1-8-%D8%A3%D8%B4%D9%87%D8%B1-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D8%A3%D9%85%D8%B1-%D9%85%D8%B1%D9%88%D8%B9-%D9%88%D9%85%D8%AD%D8%B2%D9%86-1090102073.html,1.0,"[0.9698725281496225, 1.0180764831102265]",0.9939745056299245
